OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Genus_2	Species
d9c574513858a00481e02dc66a065015	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella		
1e5be14e526cc8f5ac9ce7e2925375f1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616012	f__Xanthomonadaceae_616012	g__Chiayiivirga	s__Chiayiivirga	flava
ae00db24dd55f0b8f19d882cda3063ba	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_613067	f__Rhodanobacteraceae_613067	g__Dokdonella_A		
0ddb474fd8349ed168fc08d759f23155	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_613067	f__Rhodanobacteraceae_613067	g__Dokdonella_A		
343f68fa7a02612bfa02c274c2001661	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616009	f__Xanthomonadaceae_616009	g__Stenotrophomonas_A_615274	s__Stenotrophomonas_A_615274	maltophilia_615049
8eb0281dc6ca0075e01aed71911dd936	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616009	f__Xanthomonadaceae_616009	g__Stenotrophomonas_A_615274		
79f7a83516d709f638ce79723c065b96	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616009	f__Xanthomonadaceae_616009	g__Stenotrophomonas_A_615274		
0174f7a5bc06814cb30135e13ebe716a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cardiobacteriales	f__Wohlfahrtiimonadaceae	g__	s__	
4291b4f343c88d0c22cb24bca41537de	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616009	f__Xanthomonadaceae_616009	g__Stenotrophomonas_A_615274	s__Stenotrophomonas_A_615274	maltophilia_615059
dc0e17a9c6ee08ac5e073e95fb0d3ad0	d__Bacteria	p__Bdellovibrionota_E	c__Bacteriovoracia	o__Bacteriovoracales	f__Peredibacteraceae	g__Peredibacter	s__Peredibacter	starrii
75ab4f5f2a53e50a2adc604ed1ff8225	d__Bacteria	p__Actinobacteriota	c__Actinomycetia					
c4da61e4d87601ea399be5f0506b53e6	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	sp012277295
1cac42176f9c23cb5328ac6be3a28ca4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales_650611	f__Pseudomonadaceae	g__Thiopseudomonas	s__Thiopseudomonas	denitrificans
459789c6f0b5976f170e2f088d70c9ad	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__JAABTL01	s__JAABTL01	sp011390735
a8788423fddaf063f3c8fd29968d2590	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae			
b9ace4d95ea6f5de84feee9c28d62816	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae			
9624300d6942e8ccb30b26a5f450ada1	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae			
9245c43adff806a0cc1368fde22eaf3f	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__JAABTL01	s__JAABTL01	sp011390735
7cdf8f7f16772642509fd9f060724139	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
31c34238ea2645fc26407df1e0341d92	d__Bacteria	p__Firmicutes_D	c__Bacilli					
2339cba60556cc2f60278ded2b7afb86	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__JAABTL01	s__JAABTL01	sp011390735
6e0dbf3a022dbcba9f1df9d838f62a95	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
1e81ca5716757bde0eeb724c53fe7be3	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae			
d855ca3b379f7b7c2ecde108c2f97d2d	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Pirellula_B_754535	s__Pirellula	staleyi
1acf43e1ef78994a414cf3726fa9eed3	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
7201eb8da122b338c32d7c269a114c08	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae			
dd84aa5d1839f47571cd34b49cb249b3	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__UBA6957	s__UBA6957	sp002707365
ac8dea74bdf9b86dd5d2c5541cf10d04	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales				
cb8daa26c333799b7c32317cbc734d37	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	sp012277295
523985b53b83ac1a0666f47d97c151f8	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	timberlakei
bcfecd77c8a7823041443720a4ec5674	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales_641030	f__Halomonadaceae_641030			
aae0021a3589015bb3a215fe45c33774	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae			
31af0a651b22a17e78dd7134814d032c	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	sp012277295
24c7e562459c77830d9be3ff045d4a20	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	sp012277295
24487cfc411283be129b97fb23458eb3	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	sp012277295
e3aceb0a33dfdb4c103d95df17531b5e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	pipientis_A_550493
83168971b22e185f1398f2f067021f5b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
13a12317503a2037aab55222013b8c4c	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
6c08f48a0822298808941d0f4a4f4779	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae	g__Aequorivita		
56a7c34d966924b927a4da40ec912aac	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae	g__Aequorivita		
ec254aecd7344aab7c0f36af8bea5ef8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae			
b8e6aaf43869713c2606bdd9171cbfd1	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	quenuiae
65544bb2e8b08d179e61023706e06321	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Mucilaginibacter_A	s__Mucilaginibacter_A	sp009770985
2a43f176921294c21cc2ea9c1ba47116	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae			
d646c55c7e30d2cda51b95f7d869593d	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae	g__Salinimicrobium		
f9d054dd07842d1c0bc9784e24563645	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae	g__Salinimicrobium		
7d390a7406aafb6d4ab09dac8e027289	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Cryomorphaceae	g__Cryomorpha	s__	
7cf6985d54a8a0801fc192a21eccb4df	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae			
1ad333bfe195453134d37f797a571996	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Albibacterium	s__Albibacterium	indicum
19879a2890a88797e8d4c105c83b1ce5	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola_A_858004	s__Phocaeicola_A_858004	vulgatus
ee4827e3f9d327b72e5b6957579ca943	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides_H		
37a3cafc2a34ffdfd29bf2ce99192654	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides_H		
156e9382a88e7664bdc5fab4265e02b5	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Weeksellaceae	g__Moheibacter		
e6d8ea5cb022f4cbe55fbbe184602ee7	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Flavobacteriaceae	g__Capnocytophaga_820688	s__Capnocytophaga	leadbetteri
cd5ec3b38a9d154831ebc865f64c84f3	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704		
1ac58a39eaec7228d91692ed2e083982	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae			
0b4742cea98052a2d756dbd8113b83a1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704		
207b6ba087d1e78b13623ecbeeb77283	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704		
06ba2c052d97cf7f4d55b5399ddf76b7	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704		
ab621727958189d558e366368e226a13	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium_485351		
3522a72ce4145550721df1def81335a2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Allosphingosinicella	s__Allosphingosinicella	ginsenosidimutans
1ddaa6eb0609d4ec4e91f757af2bd339	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingopyxis		
c7d3f6067f83a4031a43613a6384ef00	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
76ac9b7a865afb6d085e024e6569400d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_613062	f__Rhodanobacteraceae_613062			
6fa72a667f00cb6a7b8bfa115dd3f7f7	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
9072da4a7d75df4279e01ebfc8edc3df	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus		
b22fa9f9a771328155192c7d9cccfbfe	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus		
d47f00e3554c0aaab311547ce6706493	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
7e110dacd9210266c7aca0583a1cf680	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
43739803b466cd8a87f0de5eb5b03530	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
bc80dff381c0f36d6317dfb2dd5b2821	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
a0977798248e6ebfaa3967b8e21f0343	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
a617392d1388f727ce3e0e1e68d96e1f	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
bcdf5bfc8ec7e6559f01c251e7cdcb65	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704	s__Sphingomonas_L_486704	soli
0f15ce744f43db3d5f4655071a181a90	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__UBA5704	f__UBA5704	g__	s__	
f2adb78e71772d268d2144bbc075e199	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
083b5a7f21640deb63aba7c816f7f164	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
3789d24f3dfa8b27e499dd5a89757f3e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	s__Paracoccus	sphaerophysae
dfb0a625dc094fb692f26cda561e5ff2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus		
7fdd0bc5c2c08fedb48f23cf55a2a852	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
04b7496d286ac303077fe4df535b1f3b	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
e2d0b11229d7a1742216f6fe8684c5de	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae			
12dee082c84efe4332ecc9dfa626d9e3	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704		
247aa409749d9f28b5a5e4d6ac3f37c9	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomicrobium_483265		
6aa92bcf92adcd4a771e9dd6afa67d8d	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_L_486704		
120e4f0baaec8991efa1e167f61caff8	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
1a48cb863f611ad793395813b7227781	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
ef980c0286689a6e75ee400ae60e3914	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
6a0735decc8269b71f0a77059052eeba	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
f2fc5557d92753c07d72b862b7340e88	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
7206bb12f57d1f2432d0414bf278300e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
1bcd5d0420f7a966220474c44381b42e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus		
aaf9a449522904ab838a6abedb5c3ccb	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus		
6df417333553efdd8945b8faaa47f348	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
be5befd3e2979e35a85ec81fd5cb835b	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
0c174b914f203e06bfe32b765d58e149	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Allosphingosinicella	s__Allosphingosinicella	sp011320075
32dc6974355a01064ca2754a4bb3a851	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
deb36f378b681423e5024a37bb32558e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
e2b19cfa0f0fd03fd085f616feb37f6e	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
236830d2a7b5b57ddda925bf42ea5472	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
8796677954f499ae99e64c99aee145c1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
b8775ebe0f9928da023baed147c05707	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
d54ae4b450fa46fbc61cd9287325141f	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
f8ed81f4f8ecd2fd57f47fa801e7d9ca	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae			
7871bf0027f82b6dcef16c327b0e3e63	d__Bacteria	p__Myxococcota_A_473307	c__Bradymonadia	o__REDH01	f__REDH01	g__REDH01	s__	
09dd52461b1a4e6c8b09d783264f30d3	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A	g__Gilliamella		
62b49935104bb4c8b51d59b77dcc9398	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A	g__Gilliamella		
2df66ed447e0df59c77a9416a0ab6a57	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycobacterium		
4471aceeba741037ac8b1008553f7532	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella	s__Wenzhouxiangella	sp007128175
32cc08053c59d900b7a93c4d8b8a5934	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Alteromonadaceae_665222	g__Alishewanella_662828		
dedefca66cef8bed0486133f1d887494	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
539c4f9342be83ebbc7fffac34547ed9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
e984196e8aa82cee4f67a6541c236b56	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
0ac7b1fac8af0c60f1f783e0729fe5ad	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
bc7127f543001542ae5d66c9231f1302	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
16dfcc6fdd196d9502c19c025ff2d593	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
96e9b81a7d8aeeb2d1be981f71845b80	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
ab95cd8b2d3aea7a08cfdad8a57c8e6d	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Convivina	s__Convivina	intestini
f8e2a07a4d037283c93a40c60585d7b9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
ec3c420b120b11f85dfd05dc552c73d4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
34d14706b0ca479976ab3cf20bc97749	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
eb5ed6934c0e303e1931c3d833ca2150	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
01c4e2fbb56bdb0edf07b5aadc308af1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Aeromonadaceae	g__Aeromonas		
7259b064c3b74584d70a04ce24ecc804	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A	g__Escherichia_710834		
1417fe9c34bcae8f75ce083e0067d392	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
771af28da4874dc693699ef1bfa1e5e1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
e1eaf3daf70c12adc4b5720fdae437ed	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales_641030	f__Halomonadaceae_641030	g__Halomonas_C_640989		
d7998ea1567b39efe01ce116a44472e7	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella		
77f458615d1a60d5dc7513423a610a68	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella	s__Wenzhouxiangella	sp007128175
a1c1b3212748345eb668211fc022087d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria					
c831f2a800a376e4e3a96c5a17ed3ae7	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella	s__Wenzhouxiangella	sp007128175
5ab0ae91c7e7ec3454247a43b0b2e04e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella		
510d6e2c3fa323a0498c44b9572327a9	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
bc954c67bd03e95b05d15a20cf253eb8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Methylomicrobium_601839	s__Methylomicrobium	lacus
5bc153e77d4a6fca449a3bd6cc0d7caf	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Beutenbergiaceae			
7898cfcfb900ec04ce8b30ae17b38935	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria					
8705924cb6d352624f766f4b3305004a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cardiobacteriales	f__Wohlfahrtiimonadaceae	g__	s__	
840631659dfcae868bc7048a7c9e7578	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_613062	f__Rhodanobacteraceae_613062			
159857fb9d1b7620e40e62c739094fad	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus_B	s__Deinococcus_B	aetherius
2e805157255afc09b63d75f3bab1a87b	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__CSSed10-48	s__CSSed10-48	sp007695125
e7b49dd58d7c574ec8cb6277bcbbf7e4	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__CSSed10-48	s__CSSed10-48	sp007695125
34fd5765307cf41ee31ff6fc20cc567a	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Membranicola	s__Membranicola	marinus
e03567dc4a6f2bb0176a3c5cd6b5efa8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Membranicola	s__Membranicola	marinus
59a91022a8182b6d69affefa36ed0e62	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Membranicola	s__Membranicola	marinus
2dbb3a235e324298beee05fa0dbf26f4	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Membranicola	s__Membranicola	marinus
25fd6e44e0ec5b1ec63e53d0835ec7c6	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Saprospiraceae	g__Membranicola	s__Membranicola	marinus
b2409892f19348778476348e378f99ae	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Crocinitomicaceae	g__Fluviicola		
86833fd0c57e5f8135a937e9a1b75649	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae_966727	g__Ferruginibacter	s__Ferruginibacter	sp002400445
a9c6a3f01e51e24d0c38d8ebedd97168	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Weeksellaceae			
5f8fa354f5b501591d4ba836343d39de	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Weeksellaceae	g__Empedobacter_790298	s__Empedobacter	stercoris
9c17581218324ca846cc34bd618b5d9f	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales_877923	f__Cryomorphaceae	g__Cryomorpha	s__	
adf17d4fca98abde2cdcb732c10b3f83	d__Bacteria	p__Desulfobacterota_I	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfomicrobiaceae	g__Desulfomicrobium	s__Desulfomicrobium	escambiense
